surveynum,qid,bin,interval,dens,cprobs
1,6166,33.5,0.5,0.12427,0.024191670854271357
1,6166,34.0,0.5,0.1266,0.024821909547738694
1,6166,34.5,0.5,0.12899,0.025464137353433832
1,6166,35.0,0.5,0.13145,0.026118408710217755
1,6166,35.5,0.5,0.13396,0.026785318257956447
1,6166,36.0,0.5,0.13654,0.027464857621440533
1,6166,36.5,0.5,0.13917,0.028157654941373532
1,6166,37.0,0.5,0.14187,0.02886366834170854
1,6166,37.5,0.5,0.14461,0.029583538525963144
1,6166,38.0,0.5,0.14741,0.03031713567839196
1,6166,38.5,0.5,0.15027,0.031065146566164152
1,6166,39.0,0.5,0.15317,0.03182745393634841
1,6166,39.5,0.5,0.15613,0.032604652428810714
1,6166,40.0,0.5,0.15913,0.033396666666666665
1,6166,40.5,0.5,0.1622,0.03420407872696818
1,6166,41.0,0.5,0.16533,0.03502691792294807
1,6166,41.5,0.5,0.16852,0.03586578726968174
1,6166,42.0,0.5,0.17181,0.03672075376884422
1,6166,42.5,0.5,0.17518,0.03759264656616415
1,6166,43.0,0.5,0.17867,0.03848155778894473
1,6166,43.5,0.5,0.18229,0.03938854690117253
1,6166,44.0,0.5,0.18605,0.04031385259631491
1,6166,44.5,0.5,0.18997,0.04125867252931323
1,6166,45.0,0.5,0.19408,0.04222341708542714
1,6166,45.5,0.5,0.19838,0.04320954355108878
1,6166,46.0,0.5,0.20291,0.044217571189279735
1,6166,46.5,0.5,0.20768,0.04524924623115579
1,6166,47.0,0.5,0.2127,0.04630522613065327
1,6166,47.5,0.5,0.218,0.047387416247906204
1,6166,48.0,0.5,0.22359,0.04849666666666667
1,6166,48.5,0.5,0.2295,0.049635100502512554
1,6166,49.0,0.5,0.23573,0.05080373534338359
1,6166,49.5,0.5,0.24232,0.052004865996649906
1,6166,50.0,0.5,0.24927,0.05323971524288107
1,6166,50.5,0.5,0.25661,0.05451075795644891
1,6166,51.0,0.5,0.26436,0.05581939698492462
1,6166,51.5,0.5,0.27254,0.05716837102177554
1,6166,52.0,0.5,0.28117,0.05855924623115578
1,6166,52.5,0.5,0.29028,0.05999501675041875
1,6166,53.0,0.5,0.29987,0.06147743718592965
1,6166,53.5,0.5,0.30999,0.06300969430485762
1,6166,54.0,0.5,0.32065,0.06459381909547739
1,6166,54.5,0.5,0.33188,0.06623327470686767
1,6166,55.0,0.5,0.3437,0.06793028475711893
1,6166,55.5,0.5,0.35614,0.06968859715242881
1,6166,56.0,0.5,0.36922,0.07151065326633166
1,6166,56.5,0.5,0.38297,0.07340048576214406
1,6166,57.0,0.5,0.39741,0.07536075376884423
1,6166,57.5,0.5,0.41257,0.07739577470686768
1,6166,58.0,0.5,0.42848,0.07950844221105528
1,6166,58.5,0.5,0.44515,0.08170338358458962
1,6166,59.0,0.5,0.46261,0.08398363484087103
1,6166,59.5,0.5,0.48089,0.08635411641541037
1,6166,60.0,0.5,0.5,0.08881809045226131
1,6166,60.5,0.5,0.51998,0.091380716080402
1,6166,61.0,0.5,0.54083,0.09404547738693468
1,6166,61.5,0.5,0.56258,0.0968177135678392
1,6166,62.0,0.5,0.58526,0.0997011055276382
1,6166,62.5,0.5,0.60886,0.10270126046901172
1,6166,63.0,0.5,0.63341,0.10582189279731993
1,6166,63.5,0.5,0.65891,0.10906878140703517
1,6166,64.0,0.5,0.68537,0.11244571189279733
1,6166,64.5,0.5,0.7128,0.11595855108877721
1,6166,65.0,0.5,0.74119,0.11961113902847573
1,6166,65.5,0.5,0.77053,0.12340928391959799
1,6166,66.0,0.5,0.80083,0.12735676716917924
1,6166,66.5,0.5,0.83206,0.13145937185929646
1,6166,67.0,0.5,0.86421,0.13572072026800672
1,6166,67.5,0.5,0.89728,0.1401464405360134
1,6166,68.0,0.5,0.93125,0.14474011725293134
1,6166,68.5,0.5,0.96612,0.14950724455611392
1,6166,69.0,0.5,1.00189,0.15445137353433838
1,6166,69.5,0.5,1.03857,0.15957801926298157
1,6166,70.0,0.5,1.07616,0.16489078726968176
1,6166,70.5,0.5,1.11468,0.17039526381909545
1,6166,71.0,0.5,1.15416,0.17609520938023454
1,6166,71.5,0.5,1.19461,0.1819964907872697
1,6166,72.0,0.5,1.23605,0.1881029983249581
1,6166,72.5,0.5,1.27848,0.19442076214405357
1,6166,73.0,0.5,1.32192,0.20095373534338357
1,6166,73.5,0.5,1.36634,0.20770801926298155
1,6166,74.0,0.5,1.41171,0.21468738693467335
1,6166,74.5,0.5,1.45799,0.22189756700167498
1,6166,75.0,0.5,1.50512,0.2293419765494137
1,6166,75.5,0.5,1.55303,0.23702567839195976
1,6166,76.0,0.5,1.60165,0.2449515075376884
1,6166,76.5,0.5,1.65092,0.2531237269681742
1,6166,77.0,0.5,1.70077,0.26154463986599663
1,6166,77.5,0.5,1.75118,0.2702178224455611
1,6166,78.0,0.5,1.80215,0.2791453768844221
1,6166,78.5,0.5,1.85371,0.2883308835845896
1,6166,79.0,0.5,1.90593,0.2977767336683417
1,6166,79.5,0.5,1.9589,0.30748725293132323
1,6166,80.0,0.5,2.01279,0.31746571189279726
1,6166,80.5,0.5,2.06776,0.32771817420435506
1,6166,81.0,0.5,2.12402,0.3382493802345058
1,6166,81.5,0.5,2.18182,0.3490677931323283
1,6166,82.0,0.5,2.2414,0.36018020100502507
1,6166,82.5,0.5,2.30304,0.3715979941373534
1,6166,83.0,0.5,2.36701,0.3833302345058626
1,6166,83.5,0.5,2.43359,0.39539152847571185
1,6166,84.0,0.5,2.50304,0.40779323283082075
1,6166,84.5,0.5,2.57559,0.4205529983249582
1,6166,85.0,0.5,2.65145,0.43368410385259626
1,6166,85.5,0.5,2.73079,0.4472066373534338
1,6166,86.0,0.5,2.8137,0.4611352093802345
1,6166,86.5,0.5,2.90022,0.4754910929648241
1,6166,87.0,0.5,2.99027,0.49028906197654937
1,6166,87.5,0.5,3.08365,0.5055495519262981
1,6166,88.0,0.5,3.18004,0.5212855611390285
1,6166,88.5,0.5,3.2789,0.5375136641541038
1,6166,89.0,0.5,3.37955,0.5542423283082077
1,6166,89.5,0.5,3.48115,0.5714802303182579
1,6166,90.0,0.5,3.5828,0.5892288442211056
1,6166,90.5,0.5,3.68382,0.6074869304857622
1,6166,91.0,0.5,3.78423,0.6262511390284757
1,6166,91.5,0.5,3.88544,0.6455213232830821
1,6166,92.0,0.5,3.99123,0.665308458961474
1,6166,92.5,0.5,4.10817,0.6856556155778895
1,6166,93.0,0.5,4.24416,0.7066285092127302
1,6166,93.5,0.5,4.40173,0.7283476968174204
1,6166,94.0,0.5,4.56475,0.7508761306532662
1,6166,94.5,0.5,4.68756,0.77413810720268
1,6166,95.0,0.5,4.71219,0.7978228308207703
1,6166,95.5,0.5,4.61773,0.8212885636515911
1,6166,96.0,0.5,4.44541,0.8441017587939699
1,6166,96.5,0.5,4.26224,0.8659759380234505
1,6166,97.0,0.5,4.11428,0.8869973199329982
1,6166,97.5,0.5,4.01571,0.9074141541038525
1,6166,98.0,0.5,3.96065,0.9274290954773868
1,6166,98.5,0.5,3.9321,0.9472569681742041
1,6166,99.0,0.5,3.89404,0.9669317587939698
1,6166,99.5,0.5,3.79888,0.9862774748743719
1,6166,100.0,0.5,3.65168,1.0050242881072025
1,6165,0.0,5000.0,0.01691,0.0
1,6165,5000.0,5000.0,0.0176,8.670854271356784e-05
1,6165,10000.0,5000.0,0.01832,0.00017693467336683417
1,6165,15000.0,5000.0,0.01907,0.00027087939698492466
1,6165,20000.0,5000.0,0.01987,0.000368676716917923
1,6165,25000.0,5000.0,0.02071,0.00047064070351758797
1,6165,30000.0,5000.0,0.02159,0.0005768844221105527
1,6165,35000.0,5000.0,0.02252,0.000687713567839196
1,6165,40000.0,5000.0,0.02351,0.0008033165829145728
1,6165,45000.0,5000.0,0.02455,0.000924074539363484
1,6165,50000.0,5000.0,0.02565,0.0010501507537688441
1,6165,55000.0,5000.0,0.02682,0.0011819849246231153
1,6165,60000.0,5000.0,0.02805,0.0013197989949748743
1,6165,65000.0,5000.0,0.02936,0.001464036850921273
1,6165,70000.0,5000.0,0.03075,0.00161500837520938
1,6165,75000.0,5000.0,0.03223,0.0017732370184254604
1,6165,80000.0,5000.0,0.0338,0.0019390787269681746
1,6165,85000.0,5000.0,0.03547,0.002113107202680067
1,6165,90000.0,5000.0,0.03725,0.002295745393634841
1,6165,95000.0,5000.0,0.03915,0.002487684254606365
1,6165,100000.0,5000.0,0.04118,0.002689430485762144
1,6165,105000.0,5000.0,0.04334,0.0029017713567839193
1,6165,110000.0,5000.0,0.04565,0.0031252596314907876
1,6165,115000.0,5000.0,0.04813,0.0033608584589614743
1,6165,120000.0,5000.0,0.05077,0.003609246231155779
1,6165,125000.0,5000.0,0.05361,0.003871461474036851
1,6165,130000.0,5000.0,0.05664,0.004148358458961474
1,6165,135000.0,5000.0,0.0599,0.004441109715242882
1,6165,140000.0,5000.0,0.06339,0.004750753768844221
1,6165,145000.0,5000.0,0.06713,0.005078622278056952
1,6165,150000.0,5000.0,0.07115,0.005425896147403685
1,6165,155000.0,5000.0,0.07545,0.005794166666666666
1,6165,160000.0,5000.0,0.08007,0.0061847236180904526
1,6165,165000.0,5000.0,0.08503,0.006599468174204356
1,6165,170000.0,5000.0,0.09034,0.007039882747068677
1,6165,175000.0,5000.0,0.09602,0.007508036013400334
1,6165,180000.0,5000.0,0.10211,0.008005594639865997
1,6165,185000.0,5000.0,0.10861,0.00853495393634841
1,6165,190000.0,5000.0,0.11555,0.00909788944723618
1,6165,195000.0,5000.0,0.12295,0.009697039363484088
1,6165,200000.0,5000.0,0.13082,0.010334355108877721
1,6165,205000.0,5000.0,0.13917,0.011012621440536012
1,6165,210000.0,5000.0,0.14801,0.011733869346733667
1,6165,215000.0,5000.0,0.15733,0.012500958961474037
1,6165,220000.0,5000.0,0.16714,0.013315896147403684
1,6165,225000.0,5000.0,0.17743,0.014181557788944723
1,6165,230000.0,5000.0,0.18816,0.015099849246231154
1,6165,235000.0,5000.0,0.19932,0.016073329145728642
1,6165,240000.0,5000.0,0.21086,0.017103701842546063
1,6165,245000.0,5000.0,0.22273,0.018193056951423786
1,6165,250000.0,5000.0,0.23488,0.019342663316582916
1,6165,255000.0,5000.0,0.24723,0.020553961474036854
1,6165,260000.0,5000.0,0.25973,0.021827638190954773
1,6165,265000.0,5000.0,0.27227,0.023164334170854273
1,6165,270000.0,5000.0,0.28479,0.024563986599664994
1,6165,275000.0,5000.0,0.29721,0.026026344221105533
1,6165,280000.0,5000.0,0.30944,0.02755070351758794
1,6165,285000.0,5000.0,0.32141,0.02913582914572865
1,6165,290000.0,5000.0,0.33306,0.03078041876046901
1,6165,295000.0,5000.0,0.34435,0.0324825460636516
1,6165,300000.0,5000.0,0.35524,0.03424055276381909
1,6165,305000.0,5000.0,0.36572,0.036052106365159126
1,6165,310000.0,5000.0,0.3758,0.037915460636515914
1,6165,315000.0,5000.0,0.38551,0.039828383584589615
1,6165,320000.0,5000.0,0.39489,0.04178938023450587
1,6165,325000.0,5000.0,0.40399,0.043796679229480745
1,6165,330000.0,5000.0,0.4129,0.045849262981574546
1,6165,335000.0,5000.0,0.4217,0.04794627721943049
1,6165,340000.0,5000.0,0.43048,0.05008742043551089
1,6165,345000.0,5000.0,0.43934,0.052272885259631495
1,6165,350000.0,5000.0,0.44837,0.05450318257956449
1,6165,355000.0,5000.0,0.45769,0.05677965242881073
1,6165,360000.0,5000.0,0.46738,0.05910370184254606
1,6165,365000.0,5000.0,0.47755,0.061477788944723624
1,6165,370000.0,5000.0,0.48827,0.06390412060301508
1,6165,375000.0,5000.0,0.49965,0.06638617671691792
1,6165,380000.0,5000.0,0.51177,0.06892696817420435
1,6165,385000.0,5000.0,0.52472,0.07153102177554439
1,6165,390000.0,5000.0,0.5386,0.07420209380234505
1,6165,395000.0,5000.0,0.5535,0.07694583333333332
1,6165,400000.0,5000.0,0.56952,0.07976678391959799
1,6165,405000.0,5000.0,0.58679,0.08267180067001674
1,6165,410000.0,5000.0,0.60542,0.08566644891122278
1,6165,415000.0,5000.0,0.62556,0.08875901591289782
1,6165,420000.0,5000.0,0.64734,0.09195623115577889
1,6165,425000.0,5000.0,0.67094,0.09526806951423786
1,6165,430000.0,5000.0,0.69652,0.09870266331658291
1,6165,435000.0,5000.0,0.72423,0.10227190117252932
1,6165,440000.0,5000.0,0.75425,0.10598522613065325
1,6165,445000.0,5000.0,0.78672,0.10985646566164155
1,6165,450000.0,5000.0,0.82176,0.11389626465661641
1,6165,455000.0,5000.0,0.85945,0.11811983249581239
1,6165,460000.0,5000.0,0.89982,0.12253844221105528
1,6165,465000.0,5000.0,0.94285,0.12716769681742043
1,6165,470000.0,5000.0,0.9885,0.13201871021775544
1,6165,475000.0,5000.0,1.03672,0.1371066541038526
1,6165,480000.0,5000.0,1.08759,0.14244244556113903
1,6165,485000.0,5000.0,1.14145,0.14804235762144055
1,6165,490000.0,5000.0,1.19919,0.15392080402010053
1,6165,495000.0,5000.0,1.26265,0.1601048701842546
1,6165,500000.0,5000.0,1.33508,0.1666257788944724
1,6165,505000.0,5000.0,1.42145,0.1735481909547739
1,6165,510000.0,5000.0,1.5275,0.18094467336683417
1,6165,515000.0,5000.0,1.65591,0.18893852596314908
1,6165,520000.0,5000.0,1.7978,0.19760956448911227
1,6165,525000.0,5000.0,1.92584,0.20697222361809045
1,6165,530000.0,5000.0,2.00528,0.21688333333333334
1,6165,535000.0,5000.0,2.02496,0.22702101758793972
1,6165,540000.0,5000.0,2.00979,0.23717631490787272
1,6165,545000.0,5000.0,1.99515,0.24723561557788945
1,6165,550000.0,5000.0,2.00116,0.25726266331658293
1,6165,555000.0,5000.0,2.03084,0.26738868927973203
1,6165,560000.0,5000.0,2.07909,0.27770422110552767
1,6165,565000.0,5000.0,2.13942,0.2883015829145729
1,6165,570000.0,5000.0,2.20642,0.29921710217755443
1,6165,575000.0,5000.0,2.27606,0.3104793927973199
1,6165,580000.0,5000.0,2.34542,0.32209160804020104
1,6165,585000.0,5000.0,2.41243,0.33404664991624794
1,6165,590000.0,5000.0,2.47564,0.34633077051926303
1,6165,595000.0,5000.0,2.53424,0.35891939279731994
1,6165,600000.0,5000.0,2.58806,0.3717925125628141
1,6165,605000.0,5000.0,2.63755,0.3849229815745394
1,6165,610000.0,5000.0,2.68355,0.39829470686767177
1,6165,615000.0,5000.0,2.72671,0.41188884840871026
1,6165,620000.0,5000.0,2.76635,0.4256929313232832
1,6165,625000.0,5000.0,2.79957,0.43967939279731993
1,6165,630000.0,5000.0,2.82193,0.453811122278057
1,6165,635000.0,5000.0,2.83059,0.46801636097152427
1,6165,640000.0,5000.0,2.82725,0.482239162479062
1,6165,645000.0,5000.0,2.81709,0.4964216792294808
1,6165,650000.0,5000.0,2.805,0.5105483919597991
1,6165,655000.0,5000.0,2.79306,0.524613756281407
1,6165,660000.0,5000.0,2.78045,0.5386182244556114
1,6165,665000.0,5000.0,2.76469,0.552551662479062
1,6165,670000.0,5000.0,2.7428,0.5663937855946398
1,6165,675000.0,5000.0,2.71233,0.5801020938023451
1,6165,680000.0,5000.0,2.67207,0.5936369849246231
1,6165,685000.0,5000.0,2.62236,0.6069413819095478
1,6165,690000.0,5000.0,2.5648,0.6199792127303183
1,6165,695000.0,5000.0,2.50177,0.6327101005025125
1,6165,700000.0,5000.0,2.43567,0.6451174874371861
1,6165,705000.0,5000.0,2.36854,0.6571883249581241
1,6165,710000.0,5000.0,2.30181,0.6689225795644892
1,6165,715000.0,5000.0,2.23635,0.6803245854271357
1,6165,720000.0,5000.0,2.17258,0.6914012897822447
1,6165,725000.0,5000.0,2.11059,0.7021625795644891
1,6165,730000.0,5000.0,2.05027,0.7126160469011726
1,6165,735000.0,5000.0,1.99137,0.722770582077052
1,6165,740000.0,5000.0,1.93362,0.7326317420435512
1,6165,745000.0,5000.0,1.87672,0.7422052470686769
1,6165,750000.0,5000.0,1.82044,0.7514942881072028
1,6165,755000.0,5000.0,1.76458,0.7605017462311559
1,6165,760000.0,5000.0,1.70905,0.769229313232831
1,6165,765000.0,5000.0,1.65385,0.7776786809045227
1,6165,770000.0,5000.0,1.59905,0.7858515912897823
1,6165,775000.0,5000.0,1.54478,0.7937504773869347
1,6165,780000.0,5000.0,1.49121,0.8013781909547739
1,6165,785000.0,5000.0,1.43855,0.8087391247906199
1,6165,790000.0,5000.0,1.38697,0.8158377889447237
1,6165,795000.0,5000.0,1.33663,0.8226806658291458
1,6165,800000.0,5000.0,1.28766,0.8292735510887772
1,6165,805000.0,5000.0,1.24015,0.8356244556113903
1,6165,810000.0,5000.0,1.19415,0.8417398994974875
1,6165,815000.0,5000.0,1.14968,0.8476285343383586
1,6165,820000.0,5000.0,1.10674,0.8532970351758794
1,6165,825000.0,5000.0,1.06533,0.8587541122278057
1,6165,830000.0,5000.0,1.02544,0.8640064154103854
1,6165,835000.0,5000.0,0.98705,0.8690625460636516
1,6165,840000.0,5000.0,0.95016,0.873929028475712
1,6165,845000.0,5000.0,0.91477,0.8786144053601341
1,6165,850000.0,5000.0,0.88088,0.8831252093802345
1,6165,855000.0,5000.0,0.84849,0.8874699832495814
1,6165,860000.0,5000.0,0.81757,0.8916552093802346
1,6165,865000.0,5000.0,0.78811,0.8956892085427136
1,6165,870000.0,5000.0,0.76007,0.8995782914572864
1,6165,875000.0,5000.0,0.73341,0.9033303978224456
1,6165,880000.0,5000.0,0.70806,0.9069514405360134
1,6165,885000.0,5000.0,0.68396,0.9104486474036851
1,6165,890000.0,5000.0,0.66104,0.9138273869346734
1,6165,895000.0,5000.0,0.6392,0.9170940326633166
1,6165,900000.0,5000.0,0.61837,0.9202531993299833
1,6165,905000.0,5000.0,0.59846,0.923310309882747
1,6165,910000.0,5000.0,0.5794,0.9262692964824122
1,6165,915000.0,5000.0,0.56109,0.9291346398659966
1,6165,920000.0,5000.0,0.54348,0.9319095644891123
1,6165,925000.0,5000.0,0.52649,0.9345977554438861
1,6165,930000.0,5000.0,0.51006,0.9372018592964825
1,6165,935000.0,5000.0,0.49413,0.939724798994975
1,6165,940000.0,5000.0,0.47866,0.9421687604690118
1,6165,945000.0,5000.0,0.46359,0.9445360971524289
1,6165,950000.0,5000.0,0.44889,0.9468285762144055
1,6165,955000.0,5000.0,0.43453,0.9490481113902849
1,6165,960000.0,5000.0,0.42047,0.9511962144053602
1,6165,965000.0,5000.0,0.4067,0.9532744221105528
1,6165,970000.0,5000.0,0.39319,0.9552840871021776
1,6165,975000.0,5000.0,0.37992,0.957226474036851
1,6165,980000.0,5000.0,0.3669,0.9591027973199331
1,6165,985000.0,5000.0,0.35411,0.9609142881072028
1,6165,990000.0,5000.0,0.34155,0.9626620770519263
1,6165,995000.0,5000.0,0.32923,0.9643473576214406
1,6165,1000000.0,5000.0,0.31714,0.9659713065326634
1,6161,0.0,200.0,0.00306,0.0
1,6161,200.0,200.0,0.00319,1.57035175879397e-05
1,6161,400.0,200.0,0.00333,3.207705192629816e-05
1,6161,600.0,200.0,0.00348,4.9187604690117255e-05
1,6161,800.0,200.0,0.00363,6.705192629815746e-05
1,6161,1000.0,200.0,0.0038,8.571189279731993e-05
1,6161,1200.0,200.0,0.00397,0.00010524288107202681
1,6161,1400.0,200.0,0.00416,0.0001256532663316583
1,6161,1600.0,200.0,0.00436,0.00014706867671691794
1,6161,1800.0,200.0,0.00457,0.00016948911222780573
1,6161,2000.0,200.0,0.00479,0.00019301507537688444
1,6161,2200.0,200.0,0.00503,0.0002176675041876047
1,6161,2400.0,200.0,0.00529,0.00024360134003350084
1,6161,2600.0,200.0,0.00556,0.0002708458961474037
1,6161,2800.0,200.0,0.00586,0.00029953098827470686
1,6161,3000.0,200.0,0.00617,0.000329748743718593
1,6161,3200.0,200.0,0.00651,0.00036159128978224456
1,6161,3400.0,200.0,0.00687,0.0003952051926298158
1,6161,3600.0,200.0,0.00725,0.0004306700167504188
1,6161,3800.0,200.0,0.00767,0.00046814489112227806
1,6161,4000.0,200.0,0.00811,0.0005077889447236181
1,6161,4200.0,200.0,0.00859,0.0005497278056951425
1,6161,4400.0,200.0,0.00911,0.0005941876046901172
1,6161,4600.0,200.0,0.00966,0.0006413316582914573
1,6161,4800.0,200.0,0.01026,0.000691356783919598
1,6161,5000.0,200.0,0.01091,0.0007445309882747069
1,6161,5200.0,200.0,0.0116,0.0008010720268006701
1,6161,5400.0,200.0,0.01235,0.0008612227805695143
1,6161,5600.0,200.0,0.01316,0.0009252931323283082
1,6161,5800.0,200.0,0.01404,0.000993605527638191
1,6161,6000.0,200.0,0.01498,0.0010664991624790622
1,6161,6200.0,200.0,0.01601,0.0011443216080402013
1,6161,6400.0,200.0,0.01712,0.0012275376884422111
1,6161,6600.0,200.0,0.01832,0.001316536850921273
1,6161,6800.0,200.0,0.01963,0.0014118425460636515
1,6161,7000.0,200.0,0.02104,0.0015139865996649914
1,6161,7200.0,200.0,0.02257,0.0016235008375209382
1,6161,7400.0,200.0,0.02424,0.00174106365159129
1,6161,7600.0,200.0,0.02605,0.001867353433835846
1,6161,7800.0,200.0,0.02801,0.0020031281407035177
1,6161,8000.0,200.0,0.03015,0.0021491624790619768
1,6161,8200.0,200.0,0.03247,0.0023064447236180907
1,6161,8400.0,200.0,0.035,0.0024758458961474036
1,6161,8600.0,200.0,0.03775,0.0026585762144053604
1,6161,8800.0,200.0,0.04074,0.002855644891122278
1,6161,9000.0,200.0,0.04401,0.0030685092127303187
1,6161,9200.0,200.0,0.04756,0.0032984254606365157
1,6161,9400.0,200.0,0.05144,0.003547072864321608
1,6161,9600.0,200.0,0.05566,0.0038159798994974875
1,6161,9800.0,200.0,0.06027,0.004107144053601341
1,6161,10000.0,200.0,0.0653,0.004422412060301507
1,6161,10200.0,200.0,0.07079,0.004764212730318258
1,6161,10400.0,200.0,0.07678,0.005134706867671692
1,6161,10600.0,200.0,0.08333,0.005536834170854272
1,6161,10800.0,200.0,0.09047,0.005973182579564489
1,6161,11000.0,200.0,0.09827,0.006447215242881073
1,6161,11200.0,200.0,0.1068,0.006962043551088777
1,6161,11400.0,200.0,0.11611,0.007521909547738694
1,6161,11600.0,200.0,0.12628,0.008130418760469013
1,6161,11800.0,200.0,0.1374,0.008792684254606368
1,6161,12000.0,200.0,0.14955,0.009513048576214406
1,6161,12200.0,200.0,0.16282,0.010297613065326632
1,6161,12400.0,200.0,0.17732,0.011151490787269682
1,6161,12600.0,200.0,0.19317,0.012082035175879398
1,6161,12800.0,200.0,0.21048,0.013095343383584592
1,6161,13000.0,200.0,0.22938,0.014200129815745397
1,6161,13200.0,200.0,0.25003,0.015403601340033502
1,6161,13400.0,200.0,0.27257,0.016716218592964825
1,6161,13600.0,200.0,0.29717,0.018146448911222784
1,6161,13800.0,200.0,0.32401,0.019706679229480738
1,6161,14000.0,200.0,0.35329,0.021406917922948077
1,6161,14200.0,200.0,0.38522,0.023261859296482414
1,6161,14400.0,200.0,0.42003,0.025283299832495814
1,6161,14600.0,200.0,0.45799,0.027488655778894474
1,6161,14800.0,200.0,0.49936,0.029891926298157453
1,6161,15000.0,200.0,0.54447,0.03251375209380235
1,6161,15200.0,200.0,0.5937,0.035370887772194305
1,6161,15400.0,200.0,0.64748,0.0384883877721943
1,6161,15600.0,200.0,0.70635,0.04188675041876047
1,6161,15800.0,200.0,0.77097,0.045597290619765495
1,6161,16000.0,200.0,0.84222,0.04964629815745394
1,6161,16200.0,200.0,0.92122,0.054075263819095484
1,6161,16400.0,200.0,1.00943,0.058920217755443885
1,6161,16600.0,200.0,1.10875,0.06423969430485763
1,6161,16800.0,200.0,1.22144,0.07008582914572865
1,6161,17000.0,200.0,1.34999,0.07654308207705192
1,6161,17200.0,200.0,1.4964,0.08368348408710218
1,6161,17400.0,200.0,1.6609,0.09161267587939699
1,6161,17600.0,200.0,1.83992,0.10040026800670017
1,6161,17800.0,200.0,2.02425,0.11010937185929648
1,6161,18000.0,200.0,2.19942,0.12072914572864323
1,6161,18200.0,200.0,2.3504,0.1321672822445561
1,6161,18400.0,200.0,2.46926,0.14429745393634844
1,6161,18600.0,200.0,2.56011,0.15693876884422112
1,6161,18800.0,200.0,2.63651,0.17000299832495813
1,6161,19000.0,200.0,2.71398,0.18344464824120602
1,6161,19200.0,200.0,2.80374,0.19729976549413739
1,6161,19400.0,200.0,2.91096,0.21165435092127305
1,6161,19600.0,200.0,3.03597,0.22658544388609717
1,6161,19800.0,200.0,3.17632,0.24219128140703516
1,6161,20000.0,200.0,3.32813,0.2585274539363484
1,6161,20200.0,200.0,3.48663,0.2756490326633166
1,6161,20400.0,200.0,3.64637,0.29357103852596317
1,6161,20600.0,200.0,3.80148,0.3122857537688442
1,6161,20800.0,200.0,3.94652,0.33176
1,6161,21000.0,200.0,4.07779,0.3519246566164154
1,6161,21200.0,200.0,4.19445,0.37271834170854273
1,6161,21400.0,200.0,4.29855,0.39405975293132334
1,6161,21600.0,200.0,4.39399,0.4159053433835846
1,6161,21800.0,200.0,4.4848,0.4382143886097153
1,6161,22000.0,200.0,4.57259,0.4609736515912898
1,6161,22200.0,200.0,4.65323,0.4841563609715244
1,6161,22400.0,200.0,4.71479,0.5077078224455611
1,6161,22600.0,200.0,4.74244,0.5314781742043552
1,6161,22800.0,200.0,4.72955,0.5553026298157454
1,6161,23000.0,200.0,4.6818,0.5789553266331658
1,6161,23200.0,200.0,4.60875,0.6023135175879397
1,6161,23400.0,200.0,4.51531,0.6252423241206031
1,6161,23600.0,200.0,4.4016,0.6476595644891123
1,6161,23800.0,200.0,4.26668,0.6694435887772194
1,6161,24000.0,200.0,4.1112,0.6905063316582915
1,6161,24200.0,200.0,3.93786,0.7107333961474038
1,6161,24400.0,200.0,3.75072,0.7300596984924624
1,6161,24600.0,200.0,3.55433,0.7484154857621441
1,6161,24800.0,200.0,3.35312,0.7657735343383586
1,6161,25000.0,200.0,3.15108,0.7821154648241206
1,6161,25200.0,200.0,2.95158,0.7974469346733669
1,6161,25400.0,200.0,2.75727,0.8117893886097153
1,6161,25600.0,200.0,2.57011,0.8251701675041877
1,6161,25800.0,200.0,2.39141,0.8376343592964824
1,6161,26000.0,200.0,2.22197,0.8492199497487438
1,6161,26200.0,200.0,2.06213,0.8599819388609715
1,6161,26400.0,200.0,1.91196,0.8699610720268007
1,6161,26600.0,200.0,1.7713,0.8792134798994976
1,6161,26800.0,200.0,1.63983,0.8877784757118928
1,6161,27000.0,200.0,1.51716,0.8957087604690115
1,6161,27200.0,200.0,1.40283,0.903040284757119
1,6161,27400.0,200.0,1.29637,0.909820540201005
1,6161,27600.0,200.0,1.19731,0.9160815242881073
1,6161,27800.0,200.0,1.1052,0.9218652596314907
1,6161,28000.0,200.0,1.01964,0.9272000335008377
1,6161,28200.0,200.0,0.94022,0.9321230108877722
1,6161,28400.0,200.0,0.86662,0.9366592294807372
1,6161,28600.0,200.0,0.79848,0.9408417546063652
1,6161,28800.0,200.0,0.73551,0.9446928140703519
1,6161,29000.0,200.0,0.6774,0.9482418257956449
1,6161,29200.0,200.0,0.62386,0.9515085092127306
1,6161,29400.0,200.0,0.57458,0.9545187814070353
1,6161,29600.0,200.0,0.5293,0.9572898827470688
1,6161,29800.0,200.0,0.48772,0.9598444514237857
1,6161,30000.0,200.0,0.44957,0.9621973366834172
1,6161,30200.0,200.0,0.41459,0.9643679438860973
1,6161,30400.0,200.0,0.38252,0.9663689447236182
1,6161,30600.0,200.0,0.35315,0.9682168006700169
1,6161,30800.0,200.0,0.32623,0.9699222948073702
1,6161,31000.0,200.0,0.30157,0.9714992001675042
1,6161,31200.0,200.0,0.27897,0.9729565996649918
1,6161,31400.0,200.0,0.25826,0.9743060134003351
1,6161,31600.0,200.0,0.23927,0.9755550586264657
1,6161,31800.0,200.0,0.22186,0.9767133249581241
